DATE,OPEN,HIGH,LOW,CLOSE
11/27/2024,7.940000,12.420000,7.400000,11.450000
11/29/2024,9.390000,9.570000,8.140000,8.640000
12/02/2024,6.760000,7.470000,5.960000,7.320000
12/03/2024,7.040000,8.470000,6.120000,8.310000
12/04/2024,6.730000,8.690000,6.010000,8.030000
12/05/2024,6.170000,11.270000,5.880000,11.160000
12/06/2024,6.910000,7.610000,5.870000,7.310000
12/09/2024,5.850000,8.280000,5.020000,7.750000
12/10/2024,6.150000,10.400000,5.740000,10.000000
12/11/2024,6.730000,7.890000,5.750000,7.630000
12/12/2024,5.600000,9.090000,5.590000,8.710000
12/13/2024,5.960000,8.750000,5.670000,8.620000
12/16/2024,5.670000,9.110000,5.310000,8.940000
12/17/2024,7.140000,13.600000,6.910000,13.290000
12/18/2024,11.570000,46.590000,10.870000,45.750000
12/19/2024,15.670000,26.350000,15.260000,23.310000
12/20/2024,16.930000,18.080000,14.450000,17.370000
12/23/2024,11.410000,15.510000,11.120000,13.440000
12/24/2024,11.710000,11.790000,8.860000,8.860000
12/26/2024,9.090000,10.210000,8.260000,9.590000
12/27/2024,9.370000,15.570000,9.240000,13.670000
12/30/2024,14.060000,17.000000,13.200000,16.560000
12/31/2024,14.430000,16.050000,13.330000,15.300000
01/02/2025,12.830000,17.230000,11.750000,15.430000
01/03/2025,12.670000,13.510000,10.970000,11.590000
01/06/2025,10.190000,12.740000,8.300000,11.420000
01/07/2025,10.020000,16.400000,9.780000,14.250000
01/08/2025,15.150000,18.810000,14.350000,18.670000
01/10/2025,15.900000,17.190000,13.530000,16.410000
01/13/2025,15.060000,17.060000,13.240000,16.820000
01/14/2025,14.480000,22.890000,13.350000,22.480000
01/15/2025,13.670000,14.050000,11.610000,13.630000
01/16/2025,11.370000,14.410000,10.620000,14.350000
01/17/2025,11.430000,14.970000,10.020000,14.890000
01/21/2025,10.810000,11.010000,9.000000,10.460000
01/22/2025,7.930000,10.160000,7.480000,9.580000
01/23/2025,7.780000,9.460000,7.150000,9.260000
01/24/2025,7.830000,9.700000,7.030000,9.010000
01/27/2025,15.040000,15.310000,11.710000,14.740000
01/28/2025,11.720000,13.700000,10.500000,13.530000
01/29/2025,12.470000,21.060000,12.210000,16.130000
01/30/2025,10.490000,16.320000,9.630000,14.720000
01/31/2025,10.180000,19.290000,9.270000,16.510000
02/03/2025,14.910000,18.600000,14.410000,18.250000
02/04/2025,13.480000,15.730000,11.350000,14.990000
02/05/2025,10.560000,12.020000,9.840000,11.080000
02/06/2025,8.760000,16.190000,8.710000,15.750000
02/07/2025,9.860000,16.960000,9.290000,16.150000
02/10/2025,9.540000,12.110000,8.920000,11.290000
02/11/2025,9.860000,14.080000,9.250000,14.070000
02/12/2025,11.850000,12.780000,9.930000,12.750000
02/13/2025,10.160000,13.280000,9.120000,10.980000
02/14/2025,9.230000,12.030000,8.620000,11.820000
02/18/2025,8.410000,10.410000,7.860000,9.310000
02/19/2025,7.940000,9.870000,7.240000,9.320000
02/20/2025,7.170000,12.120000,6.970000,11.200000
02/21/2025,9.130000,19.040000,8.860000,18.160000
02/24/2025,11.260000,15.770000,10.600000,15.100000
02/25/2025,13.170000,15.400000,12.560000,14.620000
02/26/2025,13.210000,20.980000,11.800000,20.490000
02/27/2025,14.120000,20.410000,13.630000,19.540000
02/28/2025,17.540000,22.200000,15.330000,18.670000
03/03/2025,14.510000,26.050000,13.860000,21.750000
03/04/2025,21.250000,26.450000,20.190000,24.630000
03/05/2025,23.280000,24.280000,21.690000,22.110000
03/06/2025,21.000000,32.870000,21.000000,31.130000
03/07/2025,25.120000,27.180000,22.890000,24.660000
03/10/2025,22.210000,32.470000,22.020000,28.650000
03/11/2025,25.020000,31.470000,23.820000,30.120000
03/12/2025,22.910000,24.510000,21.630000,23.190000
03/13/2025,20.150000,25.510000,19.260000,23.380000
03/14/2025,19.570000,21.810000,17.340000,21.420000
03/17/2025,16.520000,16.520000,14.080000,16.350000
03/18/2025,15.710000,22.190000,15.710000,22.090000
03/19/2025,19.270000,26.050000,17.830000,18.490000
03/20/2025,17.880000,19.540000,14.650000,18.580000
03/21/2025,18.040000,18.910000,15.320000,16.660000
03/24/2025,13.140000,13.360000,10.800000,12.990000
03/25/2025,10.830000,12.280000,9.340000,12.230000
03/26/2025,10.120000,17.520000,9.160000,16.080000
03/27/2025,14.250000,17.260000,12.610000,17.060000
03/28/2025,15.710000,25.820000,15.600000,25.420000
03/31/2025,20.870000,22.710000,18.080000,21.810000
04/01/2025,18.630000,21.170000,16.790000,20.060000
04/02/2025,18.450000,31.300000,18.140000,26.680000
04/03/2025,25.350000,33.920000,24.450000,33.830000
04/04/2025,37.610000,82.480000,36.980000,81.890000
04/07/2025,60.350000,79.890000,58.790000,66.510000
04/08/2025,45.890000,82.160000,37.860000,73.570000
04/09/2025,65.150000,72.370000,44.330000,50.160000
04/10/2025,44.260000,74.290000,42.140000,56.200000
04/11/2025,51.400000,58.510000,49.820000,54.190000
04/14/2025,28.040000,33.580000,25.080000,28.510000
04/15/2025,21.320000,26.230000,20.090000,26.030000
04/16/2025,25.410000,40.890000,22.850000,34.970000
04/17/2025,24.040000,33.090000,23.310000,31.350000
04/21/2025,22.390000,31.190000,21.990000,30.650000
04/22/2025,22.050000,29.660000,20.200000,29.090000
04/23/2025,23.030000,32.620000,22.820000,30.400000
04/24/2025,22.770000,27.600000,21.990000,25.690000
04/25/2025,22.430000,24.850000,19.470000,23.590000
04/28/2025,17.400000,21.570000,15.960000,21.360000
04/29/2025,19.150000,22.550000,16.840000,22.120000
04/30/2025,22.460000,25.290000,20.740000,22.910000
05/01/2025,19.500000,28.030000,18.270000,27.520000
05/02/2025,16.550000,20.340000,15.460000,19.980000
05/05/2025,15.460000,16.950000,12.890000,16.680000
05/06/2025,14.720000,22.400000,14.020000,22.190000
05/07/2025,20.520000,26.830000,18.320000,19.790000
05/08/2025,17.170000,19.110000,15.720000,18.120000
05/09/2025,14.360000,26.860000,14.000000,26.850000
05/12/2025,16.120000,18.740000,14.330000,18.730000
05/13/2025,12.150000,15.490000,11.150000,15.410000
05/14/2025,11.690000,16.070000,11.460000,15.210000
05/15/2025,11.820000,15.510000,11.110000,15.070000
05/16/2025,11.830000,14.040000,10.350000,13.390000
05/19/2025,11.920000,14.120000,11.530000,13.460000
05/20/2025,10.530000,14.390000,10.100000,13.740000
05/21/2025,12.270000,19.020000,10.720000,18.070000
05/22/2025,14.580000,16.690000,13.670000,16.550000
05/23/2025,19.370000,21.960000,16.350000,21.730000
05/27/2025,12.240000,13.400000,9.810000,13.140000
05/28/2025,10.860000,19.800000,10.590000,19.490000
05/29/2025,14.530000,18.520000,14.130000,17.410000
05/30/2025,14.460000,19.070000,12.970000,16.950000
06/02/2025,12.350000,13.520000,11.230000,13.260000
06/03/2025,10.200000,12.150000,9.640000,12.050000
06/04/2025,10.120000,12.370000,9.520000,12.150000
06/05/2025,12.460000,20.330000,11.920000,19.050000
06/06/2025,10.700000,15.200000,10.390000,14.320000
06/09/2025,10.310000,12.540000,9.060000,12.280000
06/10/2025,9.700000,15.970000,9.340000,15.950000
06/11/2025,10.120000,16.180000,9.060000,13.890000
06/12/2025,10.640000,13.460000,9.990000,12.710000
06/13/2025,13.480000,23.880000,12.820000,21.670000
06/16/2025,10.160000,13.600000,9.300000,12.730000
06/17/2025,10.570000,21.190000,9.870000,21.030000
06/18/2025,14.960000,23.700000,14.540000,22.130000
06/20/2025,11.500000,18.840000,10.930000,18.410000
06/23/2025,11.170000,16.420000,10.310000,13.450000
06/24/2025,9.860000,11.580000,9.160000,11.180000
06/25/2025,7.960000,10.770000,7.930000,10.420000
06/26/2025,7.590000,11.080000,7.510000,11.080000
06/27/2025,7.960000,15.170000,7.930000,12.190000
06/30/2025,8.920000,11.600000,8.850000,10.170000
07/01/2025,8.660000,10.310000,7.580000,9.680000
07/02/2025,8.410000,16.240000,8.400000,16.140000
07/03/2025,11.640000,14.920000,11.480000,14.640000
07/07/2025,8.490000,13.320000,8.150000,11.760000
07/08/2025,8.070000,10.560000,7.850000,10.530000
07/09/2025,7.280000,9.660000,7.240000,9.640000
07/10/2025,7.530000,9.800000,7.420000,9.490000
07/11/2025,8.950000,12.480000,8.410000,12.470000
07/14/2025,7.480000,12.480000,7.380000,12.450000
07/15/2025,7.380000,12.270000,7.290000,12.200000
07/16/2025,7.780000,15.320000,7.780000,10.940000
07/17/2025,7.700000,11.050000,7.620000,10.770000
07/18/2025,8.050000,10.330000,7.460000,9.850000
07/21/2025,6.550000,9.490000,6.270000,8.850000
07/22/2025,7.070000,9.130000,6.930000,8.410000
07/23/2025,6.970000,10.680000,6.940000,10.010000
07/24/2025,6.880000,10.180000,6.820000,10.030000
07/25/2025,6.840000,9.190000,6.800000,8.900000
07/28/2025,6.630000,8.680000,6.450000,7.930000
07/29/2025,6.160000,12.780000,6.160000,12.670000
07/30/2025,10.420000,17.870000,9.850000,13.830000
07/31/2025,9.690000,19.040000,9.220000,16.830000
08/01/2025,14.080000,21.150000,14.060000,20.010000
08/04/2025,9.840000,11.960000,9.400000,11.150000
08/05/2025,9.210000,12.600000,8.680000,12.310000
08/06/2025,9.750000,11.460000,8.830000,11.360000
08/07/2025,8.880000,13.890000,8.630000,12.470000
08/08/2025,8.460000,11.190000,8.380000,10.860000
08/11/2025,8.400000,15.930000,8.220000,15.930000
08/12/2025,8.940000,10.860000,8.050000,9.460000
08/13/2025,6.920000,10.110000,6.910000,10.110000
08/14/2025,9.220000,12.080000,8.530000,11.950000
08/15/2025,8.450000,12.280000,8.270000,11.790000
08/18/2025,7.360000,8.250000,6.520000,7.850000
08/19/2025,6.340000,10.640000,6.180000,10.160000
08/20/2025,8.080000,11.830000,8.070000,10.900000
08/21/2025,10.310000,18.510000,10.210000,18.240000
08/22/2025,15.930000,16.730000,9.150000,9.470000
08/25/2025,7.030000,8.200000,6.320000,8.060000
08/26/2025,7.260000,8.260000,6.110000,7.770000
08/27/2025,7.010000,15.350000,6.760000,15.070000
08/28/2025,7.680000,10.940000,7.450000,10.940000
08/29/2025,8.130000,12.840000,7.900000,11.550000
09/02/2025,11.990000,12.340000,9.850000,11.420000
09/03/2025,8.700000,11.100000,7.570000,10.060000
09/04/2025,7.970000,13.780000,7.780000,13.740000
09/05/2025,9.170000,13.590000,8.440000,10.010000
09/08/2025,7.280000,9.120000,6.670000,8.300000
09/09/2025,8.090000,9.340000,6.950000,8.930000
09/10/2025,7.540000,13.680000,7.230000,13.380000
09/11/2025,8.150000,10.170000,7.830000,10.070000
09/12/2025,7.170000,11.790000,6.630000,11.540000
09/15/2025,6.360000,10.250000,6.240000,8.990000
09/16/2025,7.100000,16.270000,6.920000,16.180000
09/17/2025,14.320000,22.930000,13.740000,14.770000
09/18/2025,10.220000,15.080000,9.230000,14.380000
09/19/2025,9.350000,11.710000,8.040000,10.650000
09/22/2025,6.840000,9.920000,6.230000,9.150000
09/23/2025,6.410000,12.480000,6.380000,9.680000
09/24/2025,6.890000,10.120000,6.850000,9.410000
09/25/2025,9.670000,13.050000,9.100000,12.350000
09/26/2025,9.380000,11.200000,8.910000,10.310000
09/29/2025,7.590000,11.110000,6.990000,10.230000
09/30/2025,8.360000,12.020000,7.990000,12.020000
10/01/2025,9.470000,10.850000,7.970000,10.320000
10/02/2025,7.190000,11.200000,7.020000,10.910000
10/03/2025,7.820000,13.540000,7.620000,11.880000
10/06/2025,7.070000,9.000000,6.800000,8.410000
10/07/2025,6.720000,11.630000,6.350000,11.300000
10/08/2025,7.760000,10.270000,7.460000,9.990000
10/09/2025,6.830000,12.250000,6.830000,11.330000
10/10/2025,8.190000,29.340000,7.830000,25.710000
10/13/2025,14.050000,15.330000,12.630000,14.640000
10/14/2025,15.670000,20.640000,13.550000,17.690000
10/15/2025,11.320000,21.890000,11.020000,17.080000
10/16/2025,12.430000,24.860000,12.200000,23.770000
10/17/2025,19.370000,21.310000,17.890000,17.890000
10/20/2025,11.100000,11.810000,9.480000,10.940000
10/21/2025,8.930000,12.220000,8.290000,11.680000
10/22/2025,9.880000,17.310000,9.140000,13.070000
10/23/2025,10.840000,13.950000,10.160000,13.800000
10/24/2025,9.710000,14.960000,9.610000,14.530000
10/27/2025,7.440000,9.690000,7.440000,8.940000
10/28/2025,7.780000,12.590000,7.650000,12.360000
10/29/2025,11.580000,20.850000,11.330000,15.160000
10/30/2025,12.570000,16.200000,11.770000,14.210000
10/31/2025,10.620000,15.890000,10.620000,13.770000
11/03/2025,9.190000,12.200000,9.060000,10.000000
11/04/2025,12.300000,15.320000,9.970000,15.230000
11/05/2025,11.670000,13.110000,9.680000,13.070000
11/06/2025,11.130000,16.360000,10.680000,15.950000
11/07/2025,14.990000,18.450000,14.290000,16.780000
11/10/2025,10.270000,12.170000,9.080000,11.210000
11/11/2025,9.070000,10.980000,8.210000,10.760000
11/12/2025,8.650000,12.260000,8.400000,12.060000
11/13/2025,11.320000,19.570000,10.670000,17.050000
11/14/2025,17.850000,19.220000,14.830000,18.500000
11/17/2025,15.420000,20.890000,12.610000,19.400000
11/18/2025,16.500000,21.150000,16.500000,20.920000
11/19/2025,15.850000,27.440000,14.330000,26.900000
11/20/2025,14.120000,32.840000,12.900000,29.170000
11/21/2025,22.490000,24.270000,20.270000,23.320000
11/24/2025,15.300000,16.410000,12.640000,14.290000
11/25/2025,12.550000,16.290000,10.920000,11.740000
11/26/2025,9.850000,15.220000,9.850000,14.720000
11/28/2025,14.720000,14.720000,10.590000,11.080000
12/01/2025,11.520000,11.880000,9.050000,11.740000
12/02/2025,9.130000,11.640000,8.300000,10.480000
12/03/2025,11.660000,11.940000,8.660000,9.840000
12/04/2025,8.730000,11.660000,8.490000,10.340000
12/05/2025,9.360000,10.420000,8.200000,9.920000
12/08/2025,8.370000,10.660000,7.910000,9.390000
12/09/2025,9.060000,13.840000,8.260000,13.700000
12/10/2025,13.860000,18.690000,11.660000,11.690000
12/11/2025,10.270000,11.230000,9.220000,10.700000
12/12/2025,8.810000,15.530000,8.240000,12.420000
12/15/2025,9.040000,13.150000,8.580000,12.890000
12/16/2025,11.350000,12.670000,10.100000,11.950000
12/17/2025,10.790000,17.700000,10.580000,16.930000
12/18/2025,11.820000,16.150000,10.620000,15.780000
12/19/2025,11.610000,11.670000,9.550000,10.350000
12/22/2025,7.930000,8.130000,6.520000,7.680000
12/23/2025,7.100000,7.600000,5.610000,7.580000
12/24/2025,7.590000,7.590000,6.030000,7.390000
12/26/2025,6.460000,7.860000,5.550000,7.720000
12/29/2025,7.790000,8.990000,6.310000,8.830000
12/30/2025,7.560000,10.240000,6.480000,10.120000
12/31/2025,7.640000,11.190000,7.210000,10.720000
01/02/2026,7.590000,10.470000,7.130000,9.890000
01/05/2026,7.980000,8.700000,6.690000,8.340000
01/06/2026,7.100000,8.140000,6.110000,7.970000
01/07/2026,7.260000,9.650000,6.110000,9.210000
01/08/2026,8.310000,13.930000,7.880000,13.640000
01/09/2026,11.390000,12.150000,7.350000,8.490000
01/12/2026,8.330000,9.760000,7.240000,9.570000
01/13/2026,7.280000,12.300000,7.050000,10.770000
01/14/2026,10.360000,12.380000,8.870000,11.800000
01/15/2026,8.260000,11.710000,7.610000,10.620000
01/16/2026,8.050000,12.420000,7.280000,12.310000
01/20/2026,14.620000,17.610000,10.930000,16.800000
01/21/2026,12.680000,14.300000,9.430000,12.230000
01/22/2026,8.700000,11.750000,8.670000,10.950000
01/23/2026,9.280000,13.710000,8.130000,13.660000
01/26/2026,8.620000,9.310000,7.430000,8.980000
01/27/2026,7.280000,10.790000,7.090000,10.610000
01/28/2026,9.530000,15.410000,9.480000,13.240000
01/29/2026,9.670000,15.470000,9.590000,13.720000
01/30/2026,12.710000,17.850000,11.250000,16.400000
02/02/2026,11.720000,12.000000,8.200000,9.480000
02/03/2026,7.880000,17.770000,7.830000,14.460000
02/04/2026,12.410000,20.020000,12.290000,17.500000
02/05/2026,19.580000,23.090000,16.870000,22.150000
02/06/2026,16.590000,16.590000,12.040000,14.980000
02/09/2026,12.730000,12.780000,8.270000,10.640000
02/10/2026,9.030000,13.980000,8.730000,13.640000
02/11/2026,9.110000,13.370000,8.940000,12.150000
02/12/2026,9.510000,22.420000,9.160000,21.510000
02/13/2026,17.550000,23.970000,15.640000,22.430000
02/17/2026,15.470000,16.740000,13.790000,16.160000
02/18/2026,14.640000,16.030000,9.830000,14.580000
02/19/2026,13.640000,18.050000,12.470000,16.620000
02/20/2026,15.950000,18.020000,12.240000,17.780000
02/23/2026,11.710000,16.180000,11.380000,15.070000
02/24/2026,14.150000,14.970000,9.750000,12.710000
02/25/2026,9.640000,16.400000,9.140000,16.090000
02/26/2026,12.080000,15.870000,11.620000,13.680000
02/27/2026,15.550000,20.700000,13.280000,19.050000
03/02/2026,17.290000,17.520000,12.390000,16.340000
03/03/2026,17.730000,20.300000,16.030000,20.300000
03/04/2026,15.080000,18.180000,11.720000,17.830000
03/05/2026,14.880000,22.750000,12.530000,21.880000
03/06/2026,21.320000,33.100000,17.910000,32.650000
03/09/2026,20.490000,24.210000,16.800000,22.680000
03/10/2026,15.070000,23.140000,13.850000,21.290000
03/11/2026,14.930000,20.360000,14.140000,18.990000
03/12/2026,16.280000,24.540000,15.210000,24.210000
03/13/2026,16.410000,30.470000,15.190000,30.240000
03/16/2026,15.230000,17.890000,12.820000,17.420000
03/17/2026,12.240000,17.910000,11.250000,17.550000
03/18/2026,15.730000,22.470000,14.720000,22.130000
03/19/2026,19.040000,21.760000,15.250000,20.720000
03/20/2026,15.910000,31.790000,14.510000,28.940000
03/23/2026,20.370000,23.270000,15.410000,23.170000
03/24/2026,16.840000,21.000000,14.880000,20.730000
03/25/2026,14.900000,19.680000,14.210000,19.080000
03/26/2026,15.050000,24.410000,14.440000,23.910000
03/27/2026,17.750000,34.580000,17.190000,34.300000
03/30/2026,16.490000,23.390000,15.600000,23.020000
03/31/2026,16.770000,23.880000,16.220000,19.030000
04/01/2026,14.260000,23.850000,14.200000,22.950000
04/02/2026,16.860000,29.870000,16.260000,27.590000
04/06/2026,15.170000,18.200000,13.520000,18.100000
04/07/2026,15.920000,33.660000,15.260000,31.850000
04/08/2026,13.890000,18.610000,12.700000,16.480000
04/09/2026,10.890000,14.590000,10.170000,14.070000
04/10/2026,9.850000,20.380000,9.610000,19.070000
04/13/2026,11.320000,12.720000,10.360000,11.770000
04/14/2026,8.280000,13.220000,8.190000,12.500000
04/15/2026,8.540000,13.280000,8.540000,12.650000
04/16/2026,9.200000,13.610000,8.890000,12.020000
04/17/2026,10.280000,15.750000,10.280000,14.240000
04/20/2026,10.480000,13.090000,9.860000,12.130000
04/21/2026,10.210000,18.900000,9.240000,16.200000
04/22/2026,10.350000,12.590000,9.630000,12.280000
04/23/2026,10.190000,20.750000,9.090000,14.820000
04/24/2026,11.330000,17.630000,10.630000,16.620000
04/27/2026,9.350000,11.300000,8.700000,10.570000
04/28/2026,10.430000,11.950000,9.460000,11.660000
04/29/2026,11.230000,19.830000,10.890000,18.150000
04/30/2026,11.350000,12.600000,10.370000,11.580000
05/01/2026,7.930000,13.710000,7.830000,13.710000
05/04/2026,9.600000,14.550000,7.870000,12.700000
05/05/2026,8.000000,11.220000,7.650000,10.750000
05/06/2026,8.750000,11.990000,8.160000,11.660000
05/07/2026,8.740000,13.920000,8.470000,12.380000
05/08/2026,9.120000,13.860000,8.830000,12.700000
05/11/2026,8.090000,12.230000,7.800000,11.520000
05/12/2026,9.010000,11.340000,8.810000,10.850000
05/13/2026,8.690000,11.940000,8.670000,11.540000
05/14/2026,9.190000,12.290000,9.180000,11.800000
05/15/2026,12.330000,17.080000,11.820000,16.750000
05/18/2026,10.510000,27.770000,9.440000,13.100000
05/19/2026,11.850000,13.490000,11.380000,13.300000
05/20/2026,10.910000,16.300000,10.250000,16.210000
05/21/2026,12.880000,15.140000,11.670000,14.020000
05/22/2026,11.070000,18.120000,10.760000,17.420000
05/26/2026,9.490000,11.400000,8.520000,11.130000
05/27/2026,8.770000,10.330000,8.620000,10.070000
05/28/2026,8.660000,10.910000,8.040000,10.860000
05/29/2026,8.400000,13.090000,8.350000,12.440000
06/01/2026,10.080000,10.080000,7.900000,9.600000
06/02/2026,7.880000,9.140000,7.210000,8.880000
06/03/2026,7.510000,11.620000,7.260000,11.480000
06/04/2026,9.360000,10.620000,8.210000,10.590000
06/05/2026,9.440000,28.830000,9.210000,28.700000
06/08/2026,13.080000,16.070000,11.330000,16.020000
06/09/2026,9.930000,26.850000,9.550000,20.600000
06/10/2026,18.340000,24.320000,16.250000,23.850000
06/11/2026,18.770000,21.410000,17.230000,21.090000
06/12/2026,17.780000,20.710000,16.730000,19.120000
06/15/2026,10.600000,13.120000,9.210000,12.920000
06/16/2026,9.470000,16.390000,8.570000,16.090000
06/17/2026,13.770000,23.210000,12.910000,20.680000
06/18/2026,12.170000,16.390000,11.730000,15.680000
06/22/2026,9.850000,13.400000,8.210000,12.420000
06/23/2026,16.290000,17.060000,12.880000,16.670000
06/24/2026,12.980000,19.230000,11.210000,16.680000
06/25/2026,12.080000,17.420000,12.080000,15.970000
06/26/2026,15.650000,18.060000,13.250000,17.560000
06/29/2026,12.260000,15.240000,10.370000,13.560000
06/30/2026,11.950000,12.020000,9.450000,11.610000
07/01/2026,10.900000,13.260000,8.570000,13.020000
07/02/2026,10.240000,14.830000,8.490000,13.220000
07/06/2026,9.050000,9.680000,6.950000,8.730000
07/07/2026,8.350000,11.540000,8.030000,10.660000
07/08/2026,11.780000,12.800000,10.680000,12.680000
07/09/2026,10.450000,10.870000,8.470000,10.130000
07/10/2026,8.740000,12.170000,7.670000,9.900000
07/13/2026,8.580000,14.680000,7.690000,14.630000
07/14/2026,10.620000,11.100000,8.350000,10.570000
07/15/2026,7.810000,10.080000,7.040000,9.510000
07/16/2026,8.580000,13.990000,7.780000,12.720000
07/17/2026,13.160000,16.790000,10.870000,16.690000
07/20/2026,9.110000,13.550000,8.140000,13.430000
07/21/2026,8.960000,10.260000,8.270000,10.140000
07/22/2026,8.600000,12.500000,7.970000,11.390000
07/23/2026,12.430000,16.590000,10.980000,14.710000
07/24/2026,11.100000,16.550000,9.710000,15.430000
07/27/2026,8.760000,14.220000,8.000000,13.090000
07/28/2026,11.040000,15.970000,10.770000,15.770000
07/29/2026,15.930000,21.510000,15.410000,19.450000
07/30/2026,12.470000,15.000000,11.620000,14.140000
07/31/2026,10.020000,14.380000,9.820000,12.290000
08/03/2026,9.250000,9.660000,6.750000,9.430000
08/04/2026,7.990000,14.590000,7.990000,13.860000
08/05/2026,14.050000,14.620000,11.310000,12.120000
08/06/2026,10.110000,12.840000,9.150000,12.550000
08/07/2026,10.400000,11.660000,8.870000,11.360000
08/10/2026,8.040000,9.400000,6.700000,9.340000
08/11/2026,7.520000,12.630000,7.070000,12.520000
08/12/2026,8.820000,9.530000,7.600000,9.460000
08/13/2026,6.950000,9.870000,6.710000,9.490000
08/14/2026,7.070000,9.260000,6.450000,9.180000
08/17/2026,6.390000,8.550000,5.400000,8.320000
08/18/2026,7.970000,10.250000,7.280000,10.060000
08/19/2026,7.190000,10.000000,7.040000,9.760000
08/20/2026,8.670000,12.500000,8.090000,12.310000
08/21/2026,8.230000,10.170000,7.250000,10.000000
08/24/2026,7.410000,9.060000,6.660000,8.710000
08/25/2026,8.710000,8.710000,6.280000,8.410000
08/26/2026,6.870000,12.980000,6.680000,12.910000
08/27/2026,8.270000,11.810000,7.950000,11.520000
08/28/2026,9.980000,11.040000,7.580000,10.210000
08/31/2026,7.590000,9.280000,7.100000,8.910000
09/01/2026,8.340000,11.850000,6.880000,10.800000
09/02/2026,7.770000,10.600000,7.070000,10.430000
09/03/2026,7.360000,10.980000,7.060000,10.840000
09/04/2026,7.970000,12.470000,7.160000,12.030000
09/08/2026,7.020000,10.790000,6.640000,10.430000
09/09/2026,7.940000,11.590000,7.230000,11.450000
09/10/2026,9.400000,17.670000,9.250000,17.460000
09/11/2026,9.540000,13.010000,8.500000,12.980000
09/14/2026,8.530000,12.020000,7.720000,12.020000
09/15/2026,7.780000,17.470000,7.780000,17.140000
09/16/2026,13.680000,19.340000,12.990000,17.010000
09/17/2026,8.180000,13.430000,8.130000,13.120000
